,id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,T
28781,28781,28853.0,,,,,,6.090513,39.370156,136.7989,16.24,-36.17,0.0,9.35,3.67,G0,0.562,-2.505774,105.724626,86.775364,-1.113e-05,1.496e-05,-1.854e-05,1.5944926379202398,0.6871388546253051,7.873374172222221e-08,-1.75357108e-07,,,Aur,1,28781,,2.964831389524342,,,,6120.430587040398
61322,61322,61516.0,109577.0,,,,,12.603499000000001,-56.87001899999999,93.985,-84.35,-24.38,0.0,9.51,4.645,G3/G5V,0.7959999999999999,-50.726819,-8.081821000000001,-78.706126,3.14e-06,3.942e-05,-6.07e-06,3.2995882507720284,-0.9925690812287812,-4.0894033954861114e-07,-1.1819757499999999e-07,,,Cru,1,61322,,1.2078138351067802,,9.58,9.45,5292.760287039723
67929,67929,68147.0,121826.0,,,,,13.951775,34.434743,140.4494,-35.02,13.33,0.0,8.43,2.6919999999999997,G0,0.603,-101.04238199999999,-56.648112,79.419535,-7.18e-06,2.331e-05,7.49e-06,3.65256619740968,0.6009996484745513,-1.6978175093055556e-07,6.4625663e-08,,,CVn,1,67929,,7.2979351521444835,,,,5955.821857620552
70391,70391,70614.0,126500.0,,,,,14.444049,-26.857249,257.0694,1.83,-0.42,0.0,8.19,1.14,K2III,1.455,-183.973582,-136.93363300000001,-116.136031,1.55e-06,-1.69e-06,-4.7e-07,3.781443090630791,-0.4687474278168987,8.872090354166667e-09,-2.036217e-09,,,Hya,1,70391,,30.478949896279826,,,,3862.4714234559947
65777,65777,65985.0,117729.0,,,,,13.529032999999998,29.79872,168.0672,-2.21,4.37,0.0,9.47,3.343,K0,0.32,-134.314896,-56.834913,83.521764,9.3e-07,2.35e-06,3.09e-06,3.5418925632491547,0.5200857773806238,-1.0714382340277777e-08,2.1186357000000003e-08,,,CVn,1,65777,,4.00682154182211,,,,7337.079254984824
14711,14711,14747.0,20038.0,,,,,3.174111,-58.827937,384.6154,-23.08,-9.05,0.0,8.9,0.975,F7IIIw...,0.84,134.21081999999998,147.039424,-329.083378,2.205e-05,-3.967e-05,-8.73e-06,0.8309802579187722,-1.0267412009118326,-1.1189499747222223e-07,-4.3875638e-08,,,Hor,1,14711,,35.48133892335753,,,,5162.939002655613
110880,110880,111227.0,213596.0,,,,,22.535186,33.376841,225.7336,54.16,3.78,0.0,7.67,0.902,A0,0.038,174.8116,-70.529751,124.18581599999999,2.006e-05,5.581e-05,3.45e-06,5.899697987532033,0.5825357693521238,2.625750893888889e-07,1.8325957e-08,,,Peg,1,110880,,37.948970620763475,,,,9674.687625366816
18709,18709,18756.0,25591.0,,,,,4.017757,-54.406192000000004,130.2083,29.86,-6.85,0.0,8.17,2.597,A9III/IV,0.4,37.587331,65.807903,-105.88065900000001,-1.811e-05,6.29e-06,-2.52e-06,1.0518461926969438,-0.9495671825851988,1.4476536501388892e-07,-3.3209737e-08,,,Ret,1,18709,,7.965260797837782,,,,6880.2418186516725
43638,43638,43761.0,76423.0,,,,,8.914547,-36.057023,179.8561,4.28,-48.9,0.0,7.41,1.135,K1III,1.145,-100.48863399999999,105.08848,-105.861525,1.465e-05,-2.072e-05,-3.447e-05,2.3338228975627238,-0.6293137713965288,2.0750025527777778e-08,-2.37073889e-07,,,Pyx,1,43638,,30.61963433690677,,,,4419.556193674874
1150,1150,1152.0,982.0,,,,,0.239892,43.845938000000004,120.048,-16.35,25.65,17.0,8.17,2.773,F8V,0.563,86.408644,5.433902,83.159953,2.79e-06,-9.36e-06,2.281e-05,0.06280365441342825,0.7652559781037037,-7.926703677083334e-08,1.24354709e-07,,,And,1,1150,,6.773295140086068,,,,6116.299236564012
116461,116461,116827.0,,,,,,23.678596,25.788366,473.9336,5.59,-11.98,0.0,8.32,-0.059000000000000004,K7,1.6640000000000001,425.223421,-35.864452,206.183998,1.301e-05,1.179e-05,-2.478e-05,6.199041821134491,0.45009189679406747,2.710108474305556e-08,-5.8080678e-08,,,Peg,1,116461,,91.96021966586174,,,,3562.420234560194
17465,17465,17507.0,23721.0,,,,,3.7490989999999997,-52.080921000000004,294.1176,3.72,-21.33,0.0,8.1,0.757,K2III,1.219,100.45439499999999,150.26392099999998,-232.02334199999999,-1.774e-05,-1.7e-05,-1.869e-05,0.981511840806853,-0.9089835468441324,1.8035068916666663e-08,-1.0341075800000001e-07,,,Hor,1,17465,,43.371056350044135,,,,4271.781455206042
38692,38692,38805.0,64965.0,,,,,7.941982,2.3220400000000003,301.2048,-9.69,-2.82,0.0,8.31,0.9159999999999999,A0,-0.10800000000000001,-146.50270700000002,262.892296,12.203659,1.228e-05,7.03e-06,-4.11e-06,2.0792060539386004,0.040527243372231236,-4.697844564583333e-08,-1.3671745000000001e-08,,,CMi,1,38692,,37.46277983440598,,,,11709.13011562431
39608,39608,39720.0,67556.0,,,,,8.1191,-36.381413,47.081,-37.13,100.37,0.0,7.3,3.9360000000000004,F8V,0.5479999999999999,-19.966273,32.21927,-27.92646,5e-08,1.601e-05,1.844e-05,2.1255754909009537,-0.6349754461844538,-1.8001131959027775e-07,4.86607491e-07,,,Pup,1,39608,,2.320598461598921,,,,6178.907041144342
392,392,392.0,225260.0,,,,,0.081113,30.08585,113.6364,71.44,-33.54,0.0,7.93,2.6519999999999997,F5,0.478,98.30459499999999,2.0878799999999997,56.965593000000005,8.42e-06,3.954e-05,-1.599e-05,0.021235222570317156,0.525097136193055,3.463508933888889e-07,-1.62606508e-07,,,Peg,1,392,,7.571815097147052,,,,6490.379226503312
53465,53465,53620.0,,,,,,10.970082000000001,39.052248999999996,132.2751,-58.79,36.96,0.0,9.72,4.113,F8,0.521,-99.009674,27.362568,83.337125,2.443e-05,3.236e-05,1.84e-05,2.871960833057825,0.6815903198874399,-2.850219627986111e-07,1.7918713600000005e-07,,,UMa,1,53465,,1.971514610996585,,,,6295.155047096477
26587,26587,26652.0,36614.0,,,,,5.664372,72.17711800000001,301.2048,9.7,-23.61,0.0,7.94,0.546,A2,0.165,8.090095,91.835767,286.749148,-1.123e-05,3.394e-05,-1.055e-05,1.4829291414856114,1.259728353435546,4.702692701388888e-08,-1.14464509e-07,,,Cam,1,26587,,52.674448833190574,,,,8444.162842364198
57969,57969,58141.0,103546.0,,,,,11.924497,5.819894000000001,107.7586,-64.43,-0.36,0.0,8.97,3.8080000000000003,F2,0.408,-107.182222,2.118906,10.926908000000001,6.5e-07,3.365e-05,-1.9e-07,3.121826041802274,0.10157630972837124,-3.1236545438194453e-07,-1.745329e-09,,,Vir,1,57969,,2.610958686585932,,9.054,8.943999999999999,6837.926421274538
98727,98727,99043.0,189914.0,,,,,20.108299,-64.839217,235.8491,18.13,-5.26,0.0,8.1,1.237,K0III,0.977,52.578514,-85.383189,-213.47133,1.48e-05,1.55e-05,-2.56e-06,5.264340300096302,-1.1316578241354909,8.789672028472222e-08,-2.5501199e-08,,,Pav,1,98727,,27.874045203237692,,,,4798.64758083455
13542,13542,13576.0,18163.0,,,,,2.9147060000000002,-2.315645,144.0922,2.48,-62.64,0.0,8.89,3.097,G0,0.628,104.053107,99.50686999999999,-5.821993,-2.47e-06,3e-08,-4.372e-05,0.7630682272045687,-0.04041563826377875,1.2023379277777778e-08,-3.03687289e-07,,,Eri,1,13542,,5.025739801095915,,,,5860.030228197064
45581,45581,45712.0,80429.0,,,,,9.318850999999999,-22.55309,216.9197,-27.48,24.24,0.0,7.19,0.509,A0V,0.033,-152.97284299999998,129.351016,-83.197237,1.119e-05,2.838e-05,2.354e-05,2.4396694142655053,-0.393625677710185,-1.3322679941666667e-07,1.17518836e-07,,,Hya,1,45581,,54.500438934176124,,,,9731.412063097674
71645,71645,71871.0,129196.0,,,,,14.700103,-28.81813,241.5459,8.59,3.48,0.0,8.1,1.185,A1m...,0.21,-160.922096,-137.447994,-116.432597,5.04e-06,-8.92e-06,3.57e-06,3.8484780403980823,-0.5029712533742351,4.164549515972223e-08,1.6871516e-08,,,Hya,1,71645,,29.241523778433358,,,,8086.413600896844
31062,31062,31137.0,46860.0,2412.0,,Mu  Pic,,6.532864,-58.753834999999995,232.0186,-0.67,2.39,2.0,5.69,-1.138,B9V,-0.057,-16.73509,119.18258,-198.363526,2.8e-07,3.43e-06,-3.5e-07,1.710299853577798,-1.0254478656133477,-3.2482516597222218e-09,1.1587046000000001e-08,Mu,,Pic,1,31062,,248.42768936968034,,,,10896.877544532776
29790,29790,29863.0,43803.0,,,,,6.288384,-21.742522,204.499,-21.1,5.6,0.0,8.2,1.6469999999999998,G8III/IV,0.966,-14.327375,189.409408,-75.753835,2.07e-05,3.63e-06,5.16e-06,1.6462949799127424,-0.3794785984412975,-1.0229568659722222e-07,2.7149566000000002e-08,,,CMa,1,29790,,19.107329810428727,,,,4825.882104517954
42514,42514,42633.0,74175.0,,,,,8.688365,-33.238356,301.2048,-16.19,-3.48,0.0,7.93,0.536,K0III,1.018,-163.029181,192.06426100000002,-165.09735700000002,1.982e-05,1.317e-05,-4.25e-06,2.27460869120082,-0.5801187466257649,-7.849133488194445e-08,-1.6871516e-08,,,Pyx,1,42514,,53.16183950739626,,,,4699.932256245115
79968,79968,80210.0,146152.0,,,,,16.374610999999998,-75.67925699999999,389.1051,-1.86,-8.17,0.0,7.99,0.04,G0II/III,0.701,-39.729968,-87.662099,-377.014144,2.97e-06,1.505e-05,-3.81e-06,4.286863122096573,-1.3208522125811737,-9.017534458333332e-09,-3.9609277e-08,,,Aps,1,79968,,83.94599865193973,,,,5598.281010889183
74156,74156,74384.0,135122.0,,,,,15.20055,39.95766,67.5676,-252.28,98.31,0.0,9.36,5.211,G5,0.77,-34.650103,-38.493735,43.393355,-4.758e-05,7.065e-05,2.468e-05,3.979494723980408,0.6973927244278787,-1.2230879533055555e-06,4.76620329e-07,,,Boo,1,74156,,0.7171334826577207,,9.41,9.31,5372.794136511371
9602,9602,9623.0,12547.0,,,,,2.061386,27.084761,192.3077,13.56,-7.39,0.0,8.41,1.99,F5,0.512,146.884299,87.98085400000001,87.559258,-3.8e-06,1.246e-05,-6.13e-06,0.5396695782314319,0.4727182615073625,6.574073508333334e-08,-3.582773e-08,,,Ari,1,9602,,13.931568029453027,,,,6334.960933732096
5811,5811,5824.0,7446.0,367.0,,88    Psc,,1.245109,6.9951360000000005,159.2357,-13.62,-24.67,-9.0,6.04,0.03,G6III:,1.081,149.727568,50.611934000000005,19.392523999999998,-3.09e-06,-1.214e-05,-2.002e-05,0.3259687342232962,0.12208815646907747,-6.603162329166666e-08,-1.19603534e-07,,88.0,Psc,1,5811,,84.72274141405963,,,,4556.312641761511
114840,114840,115203.0,220072.0,,,,,23.33407,64.84850300000001,272.4796,5.45,-7.9,0.0,7.26,0.083,F0,0.26899999999999996,114.051926,-20.087714000000002,246.645037,1.055e-05,5.45e-06,-4.44e-06,6.108845258195523,1.13181989387255,2.6422345590277777e-08,-3.830028e-08,,,Cep,1,114840,,80.68633703638186,,,,7664.742737167775
114320,114320,114682.0,219144.0,,,,,23.232287,-36.212495000000004,609.7561,30.3,9.89,0.0,9.31,0.384,K1/K2+...,1.055,482.067122,-98.215013,-360.232708,3.48e-05,8.431e-05,2.359e-05,6.082198558362272,-0.6320272714543612,1.4689854520833333e-07,4.7948072999999994e-08,,,Scl,1,114320,,61.15049825170284,,,,4614.449816283336
5366,5366,5377.0,,,,,,1.1463649999999999,47.043349,205.3388,30.91,5.84,0.0,8.95,2.388,K2,1.271,133.672536,41.367092,150.281202,-1.316e-05,2.814e-05,3.96e-06,0.3001177112392008,0.8210613357397825,1.4985590865972222e-07,2.8313117999999998e-08,,,And,1,5366,,9.656060985415495,,,,4173.97632338522
4835,4835,4845.0,,,NN 3072,,,1.039203,-10.423863,20.3832,21.32,-178.72,-20.0,10.06,8.514,K7V,1.365,19.309282,5.386907,-3.687876,-2.302e-05,-4.24e-06,-1.367e-05,0.27206275441992106,-0.18193073851632874,1.0336227669444443e-07,-8.66459009e-07,,,Cet,1,4835,,0.034229456231604116,,10.104,9.994,4008.5492882262834
9653,9653,9675.0,,,,,,2.074195,50.254597,751.8797,-8.47,-2.18,0.0,8.93,-0.451,,1.531,411.58144,248.408302,578.115141,2.118e-05,-2.327e-05,-5.08e-06,0.5430229246924609,0.8771081865217925,-4.1063718743055556e-08,-1.0568938e-08,,,Per,1,9653,,131.94714571951167,,,,3747.467017668264
9075,9075,9094.0,11964.0,,Gl 81.1A,,,1.9526689999999998,-10.242427000000001,32.8515,-368.41,-243.15,-9.9,6.42,3.8369999999999997,G5,0.8170000000000001,28.19492,15.815798000000001,-5.841424,1.401e-05,-5.941e-05,-3.631e-05,0.5112076536067953,-0.17876408171406,-1.7861020805347224e-06,-1.1788244640000003e-06,,,Cet,1,9075,Gl  81.1,2.5421431362049387,,,,5229.944697155371
86053,86053,86318.0,160037.0,,,,,17.636796,-8.105939,235.2941,-10.69,-20.78,0.0,8.9,2.042,A2,0.313,-22.116432999999997,-231.891006,-33.177376,-1.182e-05,4.48e-06,-2.347e-05,4.617302336517403,-0.1414753325124675,-5.182658245138888e-08,-1.00744282e-07,,,Oph,1,86053,,13.2800588624373,,,,7380.232338029092
46183,46183,46315.0,,,,,,9.444408000000001,-43.128042,268.0965,-54.75,27.87,0.0,9.12,1.979,K0,0.888,-153.480847,121.35953700000002,-183.279093,2.471e-05,7.117e-05,2.644e-05,2.472540142439461,-0.7527263347212451,-2.6543549010416665e-07,1.35117572e-07,,,Vel,1,46183,,14.073431383183484,,,,5028.804089770287
35783,35783,35881.0,58074.0,,,,,7.397719,-5.271369,65.1466,56.46,-1.62,0.0,8.1,4.031000000000001,G5,0.7759999999999999,-23.211548,60.576240000000006,-5.985214,-1.663e-05,-6.42e-06,-5.1e-07,1.9367183281007847,-0.09200274772233376,2.7372580404166664e-07,-7.853981e-09,,,Mon,1,35783,,2.1261798598625217,,,,5354.096772484731
43876,43876,44001.0,76582.0,3565.0,,63Omi2Cnc,,8.959777,15.581281,46.1255,60.93,19.01,-4.0,5.68,2.36,F0IV,0.209,-31.084453999999997,31.746095,12.389536,-6.18e-06,-1.316e-05,3e-06,2.345664230723536,0.27194464942695,2.953969755625e-07,9.216308e-08,Omi-2,63.0,Cnc,1,43876,,9.908319448927676,,,,8094.001730673056
61551,61551,61743.0,109988.0,,,,,12.65438,-32.726078,45.2694,-41.98,-66.19,0.0,8.9,5.621,K0IV/V,0.893,-37.526058,-6.492457,-24.473692,6.17e-06,1.042e-05,-1.222e-05,3.312909052158148,-0.5711778208590312,-2.0352478309722217e-07,-3.20898175e-07,,,Hya,1,61551,,0.4915865591568614,,,,5015.2550582086915
54761,54761,54922.0,97782.0,,GJ 1143A,,,11.246718,-23.10492,23.0468,-295.43,-365.45,0.0,9.02,7.207000000000001,K4V,1.1079999999999999,-20.787284,4.15344,-9.043936,2.218e-05,2.923e-05,-3.755e-05,2.9443839955057562,-0.40325693282645625,-1.4322850564652778e-06,-1.771751595e-06,,,Crt,1,54761,GJ 1143,0.11407750129221204,,,,4497.547550773449
89914,89914,90193.0,168714.0,,,,,18.404066,-55.055723,66.7557,-104.26,-219.39,0.0,8.9,4.7780000000000005,G6III/IV,0.742,4.037132,-38.022572,-54.72028100000001,-3.97e-05,5.431e-05,-4.067e-05,4.818173202165996,-0.9609036387864136,-5.054667433472222e-07,-1.0636327330000001e-06,,,Tel,1,89914,,1.0685626745999603,,,,5461.9218711141175
19487,19487,19535.0,26529.0,,,,,4.1847959999999995,-18.426694,91.9118,33.76,-11.92,0.0,8.05,3.233,F3/F5V,0.5329999999999999,39.896631,77.537023,-29.052501,-1.414e-05,5.39e-06,-5.04e-06,1.0955769611396124,-0.3216064876606625,1.6367309855555557e-07,-5.7789789999999996e-08,,,Eri,1,19487,,4.43404401633441,,8.151,8.021,6242.911930373659
34136,34136,34224.0,,,,,,7.095453,74.37684399999999,181.1594,-0.95,4.87,0.0,9.86,3.57,F0,0.321,-13.800798,46.795235,174.466249,1.97e-06,-3.71e-06,1.15e-06,1.857585148699863,1.2981208155912274,-4.6057299652777785e-09,2.3610425999999998e-08,,,Cam,1,34136,,3.250872973854343,,9.911,9.801,7330.959453205104
38231,38231,38340.0,,,,,,7.8536410000000005,32.97991,77.7605,-22.44,19.57,0.0,9.15,4.696000000000001,G0,0.675,-30.427169,57.699029,42.328533,9.36e-06,3.9e-07,6.19e-06,2.056078354068338,0.5756080081828238,-1.0879218991666668e-07,9.487803699999999e-08,,,Gem,1,38231,,1.1523913771994871,,,,5688.592506286537
57535,57535,57708.0,102782.0,,,,,11.834881,4.050898999999999,146.6276,33.45,-11.93,0.0,9.6,3.7689999999999997,G5,0.677,-146.124643,6.320616,10.358161,-1.63e-06,-2.373e-05,-8.46e-06,3.0983646309890416,0.07070153191511999,1.6217017614583332e-07,-5.7838272e-08,,,Vir,1,57535,,2.7064499490384804,,,,5681.534894540597
88391,88391,88666.0,164749.0,,,,,18.101502,-56.82174200000001,261.0966,13.26,17.16,0.0,7.77,0.6859999999999999,K3III,1.3,3.796502,-142.83353200000002,-218.530554,1.726e-05,-1.773e-05,1.189e-05,4.7389621645050735,-0.9917264930522638,6.428629404166665e-08,8.319402699999999e-08,,,Ara,1,88391,,46.30202658603085,,,,4121.437437632341
43161,43161,43281.0,75660.0,,,,,8.81719,-53.103168999999994,262.4672,-11.33,-1.64,0.0,8.19,1.095,B9V,-0.019,-105.966825,116.628363,-209.89971,1.179e-05,8.46e-06,-1.25e-06,2.3083348503678374,-0.92682514757076,-5.492939000694443e-08,-7.950944000000002e-09,,,Vel,1,43161,,31.768740706497702,,,,10368.595587759473
12879,12879,12912.0,17251.0,,,,,2.766562,-4.9564639999999995,75.8725,52.85,5.93,0.0,7.53,3.13,F2,0.43700000000000006,56.614020999999994,50.085097999999995,-6.555289999999999,-1.274e-05,1.468e-05,2.17e-06,0.7242843209602641,-0.08650662044230377,2.562240301736111e-07,2.8749451000000003e-08,,,Eri,1,12879,,4.875284901033862,,,,6689.152681342666
112985,112985,113345.0,216953.0,8727.0,,,,22.954777,-4.810095,119.0476,-17.59,-1.27,-9.0,6.31,0.9309999999999999,G9III,0.948,114.214554,-32.057705,-9.982541000000001,-1.163e-05,-7.28e-06,4e-08,6.009546445811144,-0.08395199087491376,-8.527872640972222e-08,-6.157133e-09,,,Aqr,1,112985,,36.948771225393216,,,,4871.159520691896
86963,86963,87233.0,161908.0,,,,,17.823943,-29.438651,149.0313,6.73,-30.43,0.0,8.32,2.454,A9V,0.366,-5.9800379999999995,-129.650906,-73.24759499999999,5.35e-06,1.057e-05,-1.915e-05,4.666297451494656,-0.5138013838770175,3.262796070138889e-08,-1.47528802e-07,,,Sgr,1,86963,,9.086570489581458,,,,7066.627650363904
26900,26900,26966.0,38206.0,1975.0,,,,5.722686,-18.557475,75.0751,18.45,-13.2,25.0,5.73,1.3530000000000002,A0V,-0.013999999999999999,5.162575,70.984287,-23.893156,-5.05e-06,2.314e-05,-1.269e-05,1.4981956916710857,-0.3238890439597937,8.944812406249997e-08,-6.3995405e-08,,,Lep,1,26900,,25.04955412772555,,,,10303.295733126492
16134,16134,16173.0,,,,,,3.472882,78.72406,72.0461,194.82,-115.9,0.0,10.42,6.132000000000001,,1.005,8.654671,11.115482,70.655384,-2.93e-05,7.313e-05,-7.91e-06,0.909198306497609,1.3739940553832688,9.445140124583332e-07,-5.61899055e-07,,,Cep,1,16134,,0.30704356507300645,,10.466,10.335999999999999,4730.765334481235
48054,48054,48190.0,,,,,,9.824359,-55.335691000000004,20.9644,201.29,-138.78,0.0,10.3,8.693,M2V:,1.453,-10.041447,6.430234,-17.243187,-1.26e-06,-2.348e-05,-8.02e-06,2.5720111119627536,-0.9657900002137187,9.758814575902778e-07,-6.72824425e-07,,,Vel,1,48054,,0.029026856104990523,,10.360999999999999,10.251,3865.5971560208836
76943,76943,77179.0,,,,,,15.758346,21.178616,50.2765,-250.63,32.05,0.0,9.24,5.733,K0,0.8140000000000001,-25.960357000000002,-39.036719,18.163723,-4.93e-05,3.618e-05,7.28e-06,4.125525211975384,0.36963658659935994,-1.2150885275763892e-06,1.5538278400000002e-07,,,Ser,1,76943,,0.4434044016334412,,,,5238.821153238421
14420,14420,14456.0,19349.0,935.0,,,,3.1093029999999997,-6.088555,139.8601,7.12,-5.11,17.0,5.23,-0.498,M3III,1.575,95.484394,101.111637,-14.834339000000002,8.11e-06,1.562e-05,-5.29e-06,0.814013726038923,-0.10626532577231623,3.451873405555556e-08,-2.4773979e-08,,,Eri,1,14420,,137.7843843351454,,,,3684.0774787764335
90708,90708,90990.0,171263.0,,,,,18.560026999999998,5.606743,303.9514,1.68,-7.66,0.0,7.75,0.336,A0p,0.19,44.191859,-299.251862,29.69606,2.61e-06,-7.3e-07,-1.123e-05,4.859003795267611,0.09785612805363876,8.144869833333333e-09,-3.7136727e-08,,,Ser,1,90708,,63.91458891858139,QU,7.777,7.707000000000001,8241.214577063694
55786,55786,55953.0,99712.0,4420.0,,,,11.466297,-35.328849,358.4229,9.18,-0.12,-18.0,6.44,-1.3319999999999999,K4/K5III,1.614,-289.56822200000005,40.724685,-207.264575,1.277e-05,-1.79e-05,1.048e-05,3.0018696224265886,-0.6166047410905401,4.4505895875e-08,-5.81776e-10,,,Hya,1,55786,,297.0297844017863,,,,3629.722175334783
24247,24247,24304.0,33657.0,,,,,5.215383999999999,27.773775,102.6694,-61.58,-17.87,-52.2,9.24,4.183,F8,0.528,18.528886,88.93114200000001,47.841845,2.122e-05,-4.844e-05,-3.275e-05,1.3653844227026857,0.484743824933215,-2.9854826448611114e-07,-8.6636204e-08,,,Tau,1,24247,,1.848417195369656,,,,6264.565874307395
53611,53611,53776.0,,,,,,11.00077,-35.110138,33.8409,131.2,-216.73,0.0,11.22,8.573,,1.53,-26.741640000000004,7.1595889999999995,-19.463594,1.419e-05,-2.608e-05,-2.909e-05,2.879994815661053,-0.6127875129460287,6.360755488888888e-07,-1.050736689e-06,,,Hya,1,53611,,0.03241902878227871,,11.287,11.147,3748.9340370997115
42602,42602,42721.0,74399.0,,,,,8.706305,-40.564198,312.5,-21.02,19.31,0.0,9.19,1.716,A3IV/V,0.15,-154.476248,180.265149,-203.218639,1.18e-05,3.517e-05,2.222e-05,2.2793053903064378,-0.7079788048466913,-1.0190783565277776e-07,9.361752099999998e-08,,,Vel,1,42602,,17.930813770804406,,,,8571.321931318025
80725,80725,80971.0,149029.0,,,,,16.534417,3.3620769999999998,169.4915,-16.14,12.71,0.0,7.29,1.1440000000000001,A2,0.23600000000000002,-63.338843000000004,-156.89728300000002,9.939936999999999,-1.207e-05,5.53e-06,1.043e-05,4.328700262321878,0.0586793071734075,-7.824892804166668e-08,6.1619818e-08,,,Oph,1,80725,,30.366867884657847,,,,7894.463063096173
93485,93485,93779.0,,,,,,19.098354999999998,77.182524,421.9409,-4.13,-44.31,0.0,9.01,0.884,K0,1.205,26.546799,-89.76261,411.426864,1.696e-05,-8.714e-05,-2.011e-05,4.999937713800456,1.3470891643167662,-2.0022805006944443e-08,-2.14820941e-07,,,Dra,1,93485,,38.583355990535146,,,,4298.939714665743
67890,67890,68108.0,121683.0,,,,,13.943598999999999,15.891098000000001,148.8095,-52.38,56.94,0.0,6.82,0.9570000000000001,K0,0.948,-124.990902,-69.723353,40.745498,-8.59e-06,3.848e-05,3.951e-05,3.6504256229776986,0.2773519824629538,-2.5394540587500004e-07,2.76052909e-07,,,Boo,1,67890,,36.07447338641916,,,,4871.159520691896
111621,111621,111974.0,214850.0,8631.0,,,,22.681299,14.549160999999998,33.7952,272.25,123.47,-10.0,5.72,3.076,G3V+...,0.723,30.781284000000003,-11.070105,8.48969,1e-06,4.704e-05,1.701e-05,5.937950236170896,0.25393075574519625,1.3199052453124998e-06,5.98599451e-07,,,Peg,1,111621,,5.123892386646794,,,,5524.220996378133
23458,23458,23513.0,33059.0,,,,,5.055795,-63.205762,309.5975,13.53,19.59,0.0,8.53,1.0759999999999998,K3III,1.341,34.14847,135.320537,-276.356375,-1.327e-05,3.042e-05,1.325e-05,1.3236041179587958,-1.10314865796875,6.559529097916668e-08,9.4975e-08,,,Dor,1,23458,,32.329575336809405,,,,4049.471796714147
107059,107059,107402.0,207118.0,,,,,21.754037,53.510135,393.7008,9.77,2.53,0.0,8.97,0.9940000000000001,A0,0.063,194.80625,-129.867671,316.520509,7.11e-06,1.767e-05,2.87e-06,5.695193659455095,0.9339280413256276,4.7366296590277776e-08,1.2265786e-08,,,Cyg,1,107059,,34.86582933528729,,,,9401.730386808322
86649,86649,86917.0,161428.0,,,,,17.759516,-3.504496,219.7802,12.18,0.93,0.0,8.08,1.37,A0,0.21,-13.802038,-218.934591,-13.434475,1.295e-05,-8.8e-07,9.9e-07,4.64943046169018,-0.06116499754828875,5.905030629166665e-08,4.508766999999999e-09,,,Oph,1,86649,,24.66039337234339,,,,8086.413600896844
